Text,Language
"mutual discourse of two or more persons; conference; conversation.-in some american colleges, a part in exhibitions, assigned for a certain scholarship rank; a designation of rank in collegiate scholarship.",English
"to convert into ozone, as oxygen.-to treat with ozone.",English
somewhat like alum.,English
"We sent no Messenger, but to be obeyed by Allah's Leave. If they (hypocrites), when they had been unjust to themselves, had come to you (Muhammad SAW) and begged Allah's Forgiveness, and the Messenger had begged forgiveness for them: indeed, they would have found Allah All-Forgiving (One Who accepts repentance), Most Merciful.",English
"having eyes like a dove; meekeyed; as, dove-eyed peace.",English
EANCODE: 5420025614030,English
We'll see what they want,English
the spasmodic contraction of the intestines which causes colic.-any twisting or displacement of the intestines causing obstruction; ileus.  see ileus.,English
"to place between; as, to interpose a screen between the eye and the light.-to thrust; to intrude; to between, either for aid or for troubling.-to introduce or inject between the parts of a conversation or argument.-to be or come between.-to step in between parties at variance; to mediate; as, the prince interposed and made peace.-to utter a sentiment by way of interruption.-interposition.",English
"of or pertaining to electrogenesis; as, an electrogenic condition.",English
I dealt with it,English
"21:33Then the commanding officer came near, arrested him, commanded him to be bound with two chains, and inquired who he was and what he had done.",English
"of or pertaining to brine, or to the sea; partaking of the nature of brine; salt; as, a briny taste; the briny flood.",English
"So when Our Commandment came, We turned (the towns of Sodom in Palestine) upside down, and rained on them stones of baked clay, piled up;",English
"the act of devoting; consecration.-the state of being devoted; addiction; eager inclination; strong attachment love or affection; zeal; especially, feelings toward god appropriately expressed by acts of worship; devoutness.-act of devotedness or devoutness; manifestation of strong attachment; act of worship; prayer.-disposal; power of disposal.-a thing consecrated; an object of devotion.",English
of slumber,English
We're just about finished for the day,English
"the state of being out or beyond; separateness.-the state or quality of being distanguishable from the perceiving mind, by being in space, and possessing marerial quality; externality; objectivity.",English
I don't need advisers,English
It looks like a UFO,English
like gossamer; flimsy.,English
Nothing was funny,English
"Those to whom We gave the Scripture [i.e. the Taurat (Torah) and the Injeel (Gospel), etc.] before it, - they believe in it (the Quran).",English
You always bear bad news for me.,English
to make fit.,English
They use the importers' and exporters' lack of knowledge in the clearing process.,English
"It has to be something incredibly simple, that requires little thinking to use.",English
"a largess of grain bestowed upon the people, to quiet them when uneasy.",English
How many of you are going?,English
Tom doesn't believe Mary could do that without some help,English
insignificant.,English
The day for their departure came.,English
"one of a group of squirrels, of the genera pteromus and sciuropterus, having parachute-like folds of skin extending from the fore to the hind legs, which enable them to make very long leaps.",English
a port warden.,English
"a mixture of constituents, as of the blood; constitution; temperament.-a contraction of two vowels (as the final and initial vowels of united words) into one long vowel, or into a diphthong; synaeresis; as, cogo for coago.",English
I love hiking,English
Don't sleep in the bathtub,English
NoahDirty,English
"eating carrion.-any species of a tribe (necrophaga) of beetles which, in the larval state, feed on carrion; a burying beetle.",English
"see imbrue, embrew.",English
a crustacean gill composed of lamellae.,English
"Shortly after the accident, the police came",English
I am a Muslim,English
"woody in the lower part of the stem, but with the yearly branches herbaceous, as sage, thyme, hyssop, and the like.",English
I really want to hear it,English
I'd like to talk with you,English
Tom knew that Mary was rich,English
"one who is garnished; a person upon whom garnishment has been served in a suit by a creditor against a debtor, such person holding property belonging to the debtor, or owing him money.-to make (a person) a garnishee; to warn by garnishment; to garnish.-to attach (the fund or property sought to be secured by garnishment); to trustee.",English
one who cultivates a vineyard.,English
Ammar Mahdi tweets:,English
They were just wicked men.,English
of poetize,English
"to stare or stand upward; hence, to be uplifted or conspicuous.",English
"a rare metallic element, of doubtful identification, said to occur in the copper-nickel of norway.",English
I can't believe I'm here,English
"Tuesday, 21 March 2017 An amazing home for your incredible Minecraft world",English
Tom checked the date,English
An old man was resting in the shade of the tree,English
of economize,English
Whose binoculars are these?,English
"the act of affixing, or the state of being affixed; attachment.",English
These doctors are specialised in health issues among children.,English
I think that you're about to make the biggest mistake of your life,English
Are you aware of any problems?,English
see falcon.,English
Tom trusts him,English
I'm much older than you are,English
Charles Lyell,English
I want to learn French,English
To do this such leaders:,English
"having the toes bordered by membranes; fin-footed, as certain birds.-any bird which has the toes bordered by membranes.",English
"(Not knowing) It is one thing to say, “I do not know.”",English
"the knotted or entangled part of silk or thread.-silk not yet twisted; floss; -- called also sleave silk.-to separate, as threads; to divide, as a collection of threads; to sley; -- a weaver's term.",English
"Consequently when death hovered about him, he did not fear to be weighed in the balance by a just God.",English
Thank you for your purchase,English
Father William is praying in the old chapel.,English
"And they say: ""Why is not this Quran sent down to some great man of the two towns (Makkah and Ta'if)?""",English
My grandfather died when I was boy,English
Please ask Tom to leave,English
"If the university doesn't have enough students, the administration will cancel the class",English
of or pertaining to a viceroy or viceroyalty.,English
Are we going far?,English
Isʹsa·char +,English
liable to error; fallible.,English
"So, how did he like it?",English
You can adjust the seat height by moving the adjustment lever up,English
It's sad to know that people with his mentality exist.,English
I'm not hungry at all,English
This isn't at all surprising,English
condom (2375),English
the same as kotow.,English
"""But now he [David's baby son] is [already] dead, therefore [why] should I fast? can I bring him again?",English
I've spent all the money,English
to crush with the teeth; to chew with violence and noise; to crunch.,English
the hunting of rabbits.,English
"a yellowish-white calcareous freestone from the isle of portland in england, much used in building.",English
The food is delicious,English
Hosted by the J. Willard Marriott Library at the University of Utah,English
The fuel tank in the car is full,English
of dub,English
The boy was anxious for a bicycle.,English
"to raise, as a rampart, so as to shelter interior works commanded from some higher point.",English
"subtile or invisible emanation; exhalation perceived by the sense of smell; especially, noisome or noxious exhalation; as, the effluvium from diseased or putrefying bodies, or from ill drainage.",English
"Evil, however, is not the creation itself, but the wrong usage of what God made.",English
Art.-Nr.: 9024K,English
"of or pertaining to superstition; proceeding from, or manifesting, superstition; as, superstitious rites; superstitious observances.-evincing superstition; overscrupulous and rigid in religious observances; addicted to superstition; full of idle fancies and scruples in regard to religion.-overexact; scrupulous beyond need.",English
